
       1948        2010
1948 -999.999
1949 5823.874
1950 5811.091
1951 5814.708
1952 5827.064
1953 5828.783
1954 5827.094
1955 5813.066
1956 5817.855
1957 5813.951
1958 5834.847
1959 5819.745
1960 5826.384
1961 5820.528
1962 5828.045
1963 5819.683
1964 5822.182
1965 5806.890
1966 5818.763
1967 5816.023
1968 5816.476
1969 5824.084
1970 5823.485
1971 5822.620
1972 5808.294
1973 5841.203
1974 5830.366
1975 5815.987
1976 5831.279
1977 5821.251
1978 5826.122
1979 5816.728
1980 5833.677
1981 5833.286
1982 5835.185
1983 5844.324
1984 5833.601
1985 5832.852
1986 5830.521
1987 5832.910
1988 5843.128
1989 5831.061
1990 5830.135
1991 5839.274
1992 5820.880
1993 5810.530
1994 5834.684
1995 5830.329
1996 5832.275
1997 5840.116
1998 5855.178
1999 5849.382
2000 5828.317
2001 5826.015
2002 5838.049
2003 5840.965
2004 5834.896
2005 5843.438
2006 5833.253
2007 5848.359
2008 5828.735
2009 5841.284
2010 5834.502
 -999.9990    
 500mb Pressure Level Geopotential Height (m)
Latitude Range used:  -20.0 to -22.5
Longitude Range used: 175.0 to 180.0
