
       1948        2010
1948 -999.999
1949 5619.193
1950 5661.555
1951 5703.026
1952 5640.820
1953 5689.143
1954 5687.142
1955 5692.459
1956 5678.817
1957 5671.784
1958 5659.014
1959 5700.120
1960 5673.982
1961 5691.137
1962 5647.822
1963 5693.748
1964 5686.133
1965 5669.003
1966 5678.500
1967 5675.070
1968 5650.629
1969 5616.129
1970 5648.738
1971 5642.768
1972 5628.809
1973 5626.754
1974 5615.048
1975 5629.393
1976 5659.308
1977 5675.731
1978 5673.520
1979 5640.983
1980 5674.849
1981 5721.406
1982 5658.356
1983 5653.739
1984 5657.072
1985 5630.091
1986 5679.111
1987 5664.938
1988 5665.896
1989 5673.820
1990 5678.913
1991 5664.404
1992 5682.042
1993 5647.516
1994 5671.443
1995 5644.503
1996 5685.991
1997 5660.601
1998 5654.897
1999 5674.721
2000 5719.083
2001 5657.024
2002 5675.308
2003 5688.417
2004 5681.073
2005 5675.874
2006 5690.973
2007 5679.028
2008 5667.002
2009 5700.378
2010 5651.814
 -999.9990    
 500mb Pressure Level Geopotential Height (m)
Latitude Range used:   40.0 to  37.5
Longitude Range used: 250.0 to 250.0
