
       1948        2010
1948 5738.506
1949 5691.842
1950 5705.925
1951 5690.456
1952 5815.000
1953 5749.530
1954 5740.928
1955 5743.899
1956 5674.000
1957 5663.193
1958 5772.990
1959 5731.018
1960 5717.739
1961 5698.997
1962 5749.093
1963 5737.308
1964 5781.086
1965 5796.333
1966 5737.523
1967 5733.477
1968 5677.380
1969 5649.222
1970 5683.222
1971 5673.183
1972 5685.774
1973 5681.627
1974 5723.877
1975 5653.592
1976 5745.309
1977 5728.479
1978 5778.158
1979 5732.642
1980 5752.957
1981 5670.982
1982 5695.222
1983 5735.867
1984 5635.301
1985 5693.462
1986 5730.377
1987 5780.989
1988 5796.782
1989 5705.061
1990 5719.477
1991 5737.709
1992 5736.419
1993 5743.731
1994 5678.083
1995 5727.899
1996 5696.433
1997 5695.354
1998 5697.205
1999 5780.821
2000 5691.183
2001 5746.664
2002 5694.165
2003 5770.222
2004 5672.599
2005 5721.147
2006 5715.502
2007 5707.337
2008 5750.950
2009 5667.882
2010 -999.999
 -999.9990    
 500mb Pressure Level Geopotential Height (m)
Latitude Range used:   45.0 to  40.0
Longitude Range used: 240.0 to 245.0
