
       1948        2010
1948 5323.646
1949 5413.758
1950 5370.748
1951 5396.279
1952 5370.581
1953 5347.667
1954 5304.521
1955 5362.726
1956 5490.645
1957 5405.484
1958 5411.317
1959 5394.672
1960 5389.935
1961 5447.425
1962 5359.656
1963 5369.909
1964 5417.312
1965 5359.548
1966 5401.495
1967 5362.322
1968 5387.758
1969 5364.909
1970 5472.064
1971 5469.236
1972 5402.108
1973 5467.823
1974 5327.887
1975 5438.274
1976 5318.596
1977 5358.930
1978 5344.989
1979 5305.930
1980 5321.720
1981 5478.795
1982 5511.054
1983 5431.801
1984 5429.887
1985 5476.344
1986 5405.758
1987 5352.113
1988 5405.107
1989 5500.167
1990 5430.129
1991 5468.962
1992 5401.424
1993 5414.726
1994 5374.538
1995 5378.538
1996 5454.188
1997 5455.919
1998 5433.032
1999 5380.844
2000 5406.758
2001 5411.726
2002 5377.457
2003 5400.822
2004 5455.850
2005 5419.554
2006 5433.495
2007 5404.709
2008 5417.624
2009 5393.215
2010 -999.999
 -999.9990    
 500mb Pressure Level Geopotential Height (m)
Latitude Range used:   55.0 to  50.0
Longitude Range used: 190.0 to 192.5
