
       1948        2010
1948 5392.640
1949 5328.271
1950 5343.477
1951 5346.224
1952 5306.000
1953 5340.453
1954 5365.517
1955 5347.022
1956 5323.950
1957 5286.346
1958 5338.105
1959 5433.830
1960 5359.317
1961 5318.249
1962 5287.480
1963 5341.364
1964 5336.095
1965 5266.348
1966 5341.333
1967 5345.281
1968 5323.324
1969 5329.734
1970 5271.877
1971 5331.217
1972 5354.399
1973 5313.938
1974 5317.897
1975 5302.974
1976 5366.957
1977 5327.900
1978 5285.578
1979 5352.735
1980 5306.954
1981 5333.592
1982 5342.894
1983 5327.020
1984 5249.576
1985 5364.200
1986 5311.045
1987 5330.324
1988 5312.213
1989 5395.447
1990 5449.590
1991 5344.188
1992 5360.317
1993 5338.673
1994 5310.800
1995 5336.824
1996 5312.981
1997 5347.158
1998 5392.279
1999 5327.598
2000 5271.910
2001 5293.886
2002 5362.614
2003 5364.928
2004 5336.563
2005 5299.833
2006 5341.237
2007 5364.757
2008 5362.420
2009 5347.193
2010 5362.596
 -999.9990    
 500mb Pressure Level Geopotential Height (m)
Latitude Range used:   42.5 to  40.0
Longitude Range used: 135.0 to 140.0
