 1948  2007
1948 5269.177
1949 5333.409
1950 5354.450
1951 5365.348
1952 5226.095
1953 5225.874
1954 5272.471
1955 5349.431
1956 5323.054
1957 5302.952
1958 5289.662
1959 5287.248
1960 5286.695
1961 5333.517
1962 5276.759
1963 5266.492
1964 5350.122
1965 5335.398
1966 5357.643
1967 5334.386
1968 5292.326
1969 5263.785
1970 5402.432
1971 5372.975
1972 5357.712
1973 5345.363
1974 5245.490
1975 5295.859
1976 5258.912
1977 5307.399
1978 5356.410
1979 5303.425
1980 5298.718
1981 5304.980
1982 5303.614
1983 5340.213
1984 5364.014
1985 5379.291
1986 5312.679
1987 5275.257
1988 5292.900
1989 5339.911
1990 5392.208
1991 5312.963
1992 5338.661
1993 5345.377
1994 5308.719
1995 5316.838
1996 5371.685
1997 5280.298
1998 5324.386
1999 5264.351
2000 5313.769
2001 5262.631
2002 5297.329
2003 5339.468
2004 5356.656
2005 5293.868
2006 5314.039
2007 -999.999
-999.999
 
NCEP/NCAR Reanalysis
 500mb Pressure Level Geopotential Height (m)
Latitude Range used:   57.5 to  52.5
Longitude Range used: 200.0 to 205.0
